발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster
1609852932107,southern East Pacific Rise,reviewed,0,354,earthquake,4.8,southern East Pacific Rise,-105.2913,-35.327,10.0,2021-01-05 13:22:12.107000+00:00,0
1609857276581,"Kermadec Islands, New Zealand",reviewed,0,340,earthquake,4.7, New Zealand,-177.8417,-30.6212,20.31,2021-01-05 14:34:36.581000+00:00,0
1609861867690,"102 km NNE of Punta Cana, Dominican Republic",reviewed,0,162,earthquake,3.24, Dominican Republic,-67.9116,19.3803,30.0,2021-01-05 15:51:07.690000+00:00,1
1609862744976,"170 km NW of Vallenar, Chile",reviewed,0,234,earthquake,3.9, Chile,-72.087,-27.5906,10.0,2021-01-05 16:05:44.976000+00:00,1
1609867907781,"40 km S of Finschhafen, Papua New Guinea",reviewed,0,312,earthquake,4.5, Papua New Guinea,147.9079,-6.923,66.17,2021-01-05 17:31:47.781000+00:00,2
1609871000520,"120 km ESE of Atka, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-172.5412,51.8313,35.0,2021-01-05 18:23:20.520000+00:00,1
1609871151308,"37 km E of Saipan, Northern Mariana Islands",reviewed,0,284,earthquake,4.3, Northern Mariana Islands,146.0973,15.2705,56.67,2021-01-05 18:25:51.308000+00:00,2
1609872642170,"67 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,235,earthquake,3.91, U.S. Virgin Islands,-64.4455,18.8398,10.0,2021-01-05 18:50:42.170000+00:00,1
1609872815050,"71 km ENE of Cruz Bay, U.S. Virgin Islands",reviewed,0,185,earthquake,3.47, U.S. Virgin Islands,-64.2075,18.6603,38.0,2021-01-05 18:53:35.050000+00:00,1
1609877450424,"Near the north coast of Papua, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,131.0229,-0.8857,46.52,2021-01-05 20:10:50.424000+00:00,2
1609883033702,"55 km W of Valparaíso, Chile",reviewed,0,284,earthquake,4.3, Chile,-72.2234,-33.0423,10.0,2021-01-05 21:43:53.702000+00:00,0
1609891178822,"207 km SE of Ust’-Kamchatsk Staryy, Russia",reviewed,0,259,earthquake,4.1, Russia,164.7188,54.8592,10.0,2021-01-05 23:59:38.822000+00:00,0
1609892749522,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,326,earthquake,4.6, Aleutian Islands,178.8881,51.2234,35.0,2021-01-06 00:25:49.522000+00:00,2
1609892856228,"120 km SW of Adak, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-177.8376,51.0969,35.0,2021-01-06 00:27:36.228000+00:00,1
1609895677590,"8 km ESE of Áno Kastrítsi, Greece",reviewed,0,272,earthquake,4.2, Greece,21.9161,38.2334,10.0,2021-01-06 01:14:37.590000+00:00,0
1609898950674,"245 km WSW of Adak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-179.8839,51.0028,9.82,2021-01-06 02:09:10.674000+00:00,1
1609900254702,southern Mid-Atlantic Ridge,reviewed,0,340,earthquake,4.7,southern Mid-Atlantic Ridge,-12.265,-22.5438,10.0,2021-01-06 02:30:54.702000+00:00,0
1609900544784,"30 km WSW of Güiria, Venezuela",reviewed,0,298,earthquake,4.4, Venezuela,-62.5656,10.5119,10.0,2021-01-06 02:35:44.784000+00:00,0
1609903387839,"Izu Islands, Japan region",reviewed,0,354,earthquake,4.8, Japan region,141.6235,32.6042,10.0,2021-01-06 03:23:07.839000+00:00,0
1609914035947,Kermadec Islands region,reviewed,0,592,earthquake,6.2,Kermadec Islands region,-177.2713,-28.6357,38.49,2021-01-06 06:20:35.947000+00:00,0
1609924870772,northern Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,northern Mid-Atlantic Ridge,-44.372,27.2494,10.0,2021-01-06 09:21:10.772000+00:00,0
1609926878910,"10 km W of Mayagüez, Puerto Rico",reviewed,0,162,earthquake,3.24, Puerto Rico,-67.2355,18.2023,20.0,2021-01-06 09:54:38.910000+00:00,1
1609931106140,"70 km ESE of Cruz Bay, U.S. Virgin Islands",reviewed,0,180,earthquake,3.42, U.S. Virgin Islands,-64.1631,18.125,45.0,2021-01-06 11:05:06.140000+00:00,1
1609933003794,"210 km WSW of Adak, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-179.426,51.1321,35.0,2021-01-06 11:36:43.794000+00:00,1
1609942129897,"126 km SSE of Kyzyl-Suu, Kyrgyzstan",reviewed,0,271,earthquake,4.2, Kyrgyzstan,78.6732,41.3193,10.0,2021-01-06 14:08:49.897000+00:00,0
1609942394309,South Sandwich Islands region,reviewed,0,312,earthquake,4.5,South Sandwich Islands region,-30.4022,-55.024,10.0,2021-01-06 14:13:14.309000+00:00,0
1609944202860,"106 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,179,earthquake,3.41, U.S. Virgin Islands,-65.2195,19.2596,52.0,2021-01-06 14:43:22.860000+00:00,1
1609947138180,"158 km NNW of Mosquera, Colombia",reviewed,0,298,earthquake,4.4, Colombia,-79.1331,3.7654,10.0,2021-01-06 15:32:18.180000+00:00,0
1609947512480,"26 km S of Mammoth, Wyoming",reviewed,0,154,earthquake,3.16, Wyoming,-110.6566667,44.7415,4.72,2021-01-06 15:38:32.480000+00:00,1
1609947871415,"47 km E of Aras-asan, Philippines",reviewed,0,312,earthquake,4.5, Philippines,126.7309,8.9701,27.47,2021-01-06 15:44:31.415000+00:00,0
1609949866982,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-177.1128,-28.8087,35.0,2021-01-06 16:17:46.982000+00:00,2
1609951936717,"88 km SSE of Panguna, Papua New Guinea",reviewed,0,518,earthquake,5.8, Papua New Guinea,155.7921,-7.0585,44.0,2021-01-06 16:52:16.717000+00:00,2
1609952503679,"3 km W of Petrinja, Croatia",reviewed,0,437,earthquake,4.7, Croatia,16.2422,45.4322,10.0,2021-01-06 17:01:43.679000+00:00,0
1609954115120,"70 km WSW of Pagar Alam, Indonesia",reviewed,0,467,earthquake,5.5, Indonesia,102.6881,-4.3366,58.04,2021-01-06 17:28:35.120000+00:00,2
1609957118814,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-177.3688,-28.9641,69.77,2021-01-06 18:18:38.814000+00:00,2
1609957795783,"193 km WSW of Adak, Alaska",reviewed,0,259,earthquake,4.1, Alaska,-179.1752,51.1509,27.76,2021-01-06 18:29:55.783000+00:00,2
1609960409760,"121 km E of Miyako, Japan",reviewed,0,369,earthquake,4.9, Japan,143.3322,39.8411,26.75,2021-01-06 19:13:29.760000+00:00,0
1609960739653,Indian Ocean Triple Junction,reviewed,0,340,earthquake,4.7,Indian Ocean Triple Junction,67.7027,-26.5568,10.0,2021-01-06 19:18:59.653000+00:00,0
1609967040580,"55km ESE of Maneadero, B.C., MX",reviewed,0,175,earthquake,3.37, B.C.,-115.9981667,31.611,8.65,2021-01-06 21:04:00.580000+00:00,1
1609970182468,"95 km SW of Atka, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-175.2443,51.6238,29.7,2021-01-06 21:56:22.468000+00:00,1
1609973173979,off the west coast of the South Island of New Zealand,reviewed,0,298,earthquake,4.4,off the west coast of the South Island of New Zealand,164.6014,-48.6836,10.0,2021-01-06 22:46:13.979000+00:00,0
1609974023210,"84 km NNW of San Antonio, Puerto Rico",reviewed,0,160,earthquake,3.22, Puerto Rico,-67.273,19.2378,46.0,2021-01-06 23:00:23.210000+00:00,1
1609976230070,"133 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,209,earthquake,3.69, U.S. Virgin Islands,-65.2193,19.5191,50.0,2021-01-06 23:37:10.070000+00:00,2
1609977892088,"94 km SE of Panguna, Papua New Guinea",reviewed,0,312,earthquake,4.5, Papua New Guinea,155.9677,-7.0262,10.0,2021-01-07 00:04:52.088000+00:00,0
1609979528960,"145 km NNE of Vieques, Puerto Rico",reviewed,0,202,earthquake,3.62, Puerto Rico,-65.3293,19.6525,52.0,2021-01-07 00:32:08.960000+00:00,2
1609981095332,"33 km N of Mýrina, Greece",reviewed,0,271,earthquake,4.2, Greece,25.0193,40.1774,10.0,2021-01-07 00:58:15.332000+00:00,0
1609986019940,"Kermadec Islands, New Zealand",reviewed,0,284,earthquake,4.3, New Zealand,-177.8783,-29.934,10.0,2021-01-07 02:20:19.940000+00:00,0
1609986032752,"14 km NW of Siocon, Philippines",reviewed,0,312,earthquake,4.5, Philippines,122.0446,7.8003,10.0,2021-01-07 02:20:32.752000+00:00,0
1609986513097,"250 km WSW of Adak, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-179.9784,51.0334,35.0,2021-01-07 02:28:33.097000+00:00,1
1609987311376,"62 km SE of Nikolski, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-168.3292,52.477,35.0,2021-01-07 02:41:51.376000+00:00,1
1609987743029,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-25.4808,-58.8365,35.0,2021-01-07 02:49:03.029000+00:00,2
1609988195456,"122 km SSE of Sand Point, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-159.6592,54.3472,27.56,2021-01-07 02:56:35.456000+00:00,1
1609995333153,"57 km S of Whites City, New Mexico",reviewed,0,148,earthquake,3.1, New Mexico,-104.3053,31.6621,5.0,2021-01-07 04:55:33.153000+00:00,1
1609996268842,"240 km WSW of Adak, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-179.9265,51.1895,23.85,2021-01-07 05:11:08.842000+00:00,1
1609999088814,"282 km S of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-174.7618,-23.8771,10.0,2021-01-07 05:58:08.814000+00:00,0
1610000577576,"149 km SSE of Sand Point, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-159.6498,54.0888,19.57,2021-01-07 06:22:57.576000+00:00,1
1610000912237,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-25.0716,-57.4361,35.0,2021-01-07 06:28:32.237000+00:00,2
1610004408906,West Chile Rise,reviewed,0,416,earthquake,5.2,West Chile Rise,-82.6985,-42.7658,10.0,2021-01-07 07:26:48.906000+00:00,0
1610006007502,"43 km WSW of Illapel, Chile",reviewed,0,298,earthquake,4.4, Chile,-71.5618,-31.8407,28.78,2021-01-07 07:53:27.502000+00:00,2
1610011033198,northern Mid-Atlantic Ridge,reviewed,0,354,earthquake,4.8,northern Mid-Atlantic Ridge,-27.2214,46.892,10.0,2021-01-07 09:17:13.198000+00:00,0
1610013737599,"83 km S of Puerto San José, Guatemala",reviewed,0,284,earthquake,4.3, Guatemala,-90.9364,13.1852,10.0,2021-01-07 10:02:17.599000+00:00,0
1610013928000,"39 km SE of Boca de Yuma, Dominican Republic",reviewed,0,200,earthquake,3.61, Dominican Republic,-68.3793,18.0958,66.0,2021-01-07 10:05:28+00:00,2
1610017606087,"6 km NW of Petrinja, Croatia",reviewed,0,247,earthquake,4.0, Croatia,16.2423,45.4828,9.54,2021-01-07 11:06:46.087000+00:00,1
1610019828417,south of Alaska,reviewed,0,234,earthquake,3.9,south of Alaska,-150.664,53.2298,10.0,2021-01-07 11:43:48.417000+00:00,1
1610027578968,"108 km NNE of Hihifo, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-173.4819,-15.027,10.0,2021-01-07 13:52:58.968000+00:00,0
1610030646871,"92 km S of Bambanglipuro, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,110.2323,-8.781,46.01,2021-01-07 14:44:06.871000+00:00,2
1610037514700,"15 km S of Guánica, Puerto Rico",reviewed,0,156,earthquake,3.18, Puerto Rico,-66.9345,17.8338,10.0,2021-01-07 16:38:34.700000+00:00,1
1610038038277,"22 km W of Siocon, Philippines",reviewed,0,312,earthquake,4.5, Philippines,121.9292,7.6827,10.0,2021-01-07 16:47:18.277000+00:00,0
1610038894382,"230 km SE of Chiniak, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-149.8197,56.0359,10.0,2021-01-07 17:01:34.382000+00:00,1
1610043276920,"99 km SSW of Fort McPherson, Canada",reviewed,0,168,earthquake,3.3, Canada,-135.8209,66.622,39.7,2021-01-07 18:14:36.920000+00:00,1
1610043549633,"30 km NW of Coquimbo, Chile",reviewed,0,271,earthquake,4.2, Chile,-71.5987,-29.7986,27.62,2021-01-07 18:19:09.633000+00:00,2
1610047190060,"34 km WNW of Coquimbo, Chile",reviewed,0,246,earthquake,4.0, Chile,-71.6479,-29.7891,21.11,2021-01-07 19:19:50.060000+00:00,1
1610048059070,"124 km SSE of Sand Point, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-159.6375,54.3306,23.09,2021-01-07 19:34:19.070000+00:00,1
1610054208873,Kuril Islands,reviewed,0,312,earthquake,4.5,Kuril Islands,153.5467,47.8779,67.94,2021-01-07 21:16:48.873000+00:00,2
1610063579184,"95 km NNE of Lagunas, Peru",reviewed,0,326,earthquake,4.6, Peru,-75.4105,-4.4085,53.04,2021-01-07 23:52:59.184000+00:00,2
1610067629730,"64 km NW of San Antonio, Puerto Rico",reviewed,0,140,earthquake,3.02, Puerto Rico,-67.504,18.93,12.0,2021-01-08 01:00:29.730000+00:00,1
1610071162860,"83 km SSE of Sand Point, Alaska",reviewed,0,298,earthquake,4.4, Alaska,-159.7802,54.71,31.92,2021-01-08 01:59:22.860000+00:00,2
1610077143760,"56 km NW of Korla, China",reviewed,0,284,earthquake,4.3, China,85.6714,42.1262,10.0,2021-01-08 03:39:03.760000+00:00,0
1610077737784,"122 km NE of Aksu, China",reviewed,0,385,earthquake,5.0, China,81.1813,42.0577,10.0,2021-01-08 03:48:57.784000+00:00,0
1610078084220,"117 km NE of Aksu, China",reviewed,0,340,earthquake,4.7, China,81.0862,42.0518,10.0,2021-01-08 03:54:44.220000+00:00,0
1610078224020,"5 km SSE of Guánica, Puerto Rico",reviewed,0,176,earthquake,3.37, Puerto Rico,-66.89,17.9246,11.0,2021-01-08 03:57:04.020000+00:00,1
1610088093870,"18 km SSE of Boca de Yuma, Dominican Republic",reviewed,0,170,earthquake,3.32, Dominican Republic,-68.5195,18.23,69.0,2021-01-08 06:41:33.870000+00:00,2
1610088902812,"10 km S of Arkoúdi, Greece",reviewed,0,284,earthquake,4.3, Greece,21.1145,37.7518,10.0,2021-01-08 06:55:02.812000+00:00,0
1610090207250,"113 km N of Suárez, Puerto Rico",reviewed,0,180,earthquake,3.42, Puerto Rico,-65.6521,19.4408,29.0,2021-01-08 07:16:47.250000+00:00,1
1610091324913,"74 km SSE of Attu Station, Alaska",reviewed,0,271,earthquake,4.2, Alaska,173.5721,52.2229,34.42,2021-01-08 07:35:24.913000+00:00,2
1610091736191,"Izu Islands, Japan region",reviewed,0,259,earthquake,4.1, Japan region,141.8286,30.8369,10.0,2021-01-08 07:42:16.191000+00:00,0
1610096354120,"114 km N of Cruz Bay, U.S. Virgin Islands",reviewed,0,221,earthquake,3.79, U.S. Virgin Islands,-64.715,19.3673,35.0,2021-01-08 08:59:14.120000+00:00,1
1610096645950,"102 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,179,earthquake,3.41, U.S. Virgin Islands,-64.9003,19.2653,60.0,2021-01-08 09:04:05.950000+00:00,2
1610096655440,"106 km E of Hengchun, Taiwan",reviewed,0,298,earthquake,4.4, Taiwan,121.7776,22.0535,10.0,2021-01-08 09:04:15.440000+00:00,0
1610097758790,"98 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,174,earthquake,3.36, U.S. Virgin Islands,-65.1728,19.2048,44.0,2021-01-08 09:22:38.790000+00:00,1
1610098326920,"101 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,229,earthquake,3.86, U.S. Virgin Islands,-64.3048,19.1175,56.0,2021-01-08 09:32:06.920000+00:00,2
1610099324584,South Sandwich Islands region,reviewed,0,416,earthquake,5.2,South Sandwich Islands region,-28.6416,-55.6337,51.8,2021-01-08 09:48:44.584000+00:00,2
1610107730328,"190 km NE of Neiafu, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-172.6346,-17.5104,10.0,2021-01-08 12:08:50.328000+00:00,0
1610110457688,"36 km N of Tafí del Valle, Argentina",reviewed,0,259,earthquake,4.1, Argentina,-65.7243,-26.5272,10.0,2021-01-08 12:54:17.688000+00:00,0
1610114673435,"South of Lombok, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,116.3819,-11.9349,10.0,2021-01-08 14:04:33.435000+00:00,0
1610123082126,"174 km SW of Nikolski, Alaska",reviewed,0,298,earthquake,4.4, Alaska,-170.7874,51.9008,28.23,2021-01-08 16:24:42.126000+00:00,2
1610130184677,"18 km NNW of Viljoenskroon, South Africa",reviewed,0,235,earthquake,3.9, South Africa,26.864,-27.0634,5.0,2021-01-08 18:23:04.677000+00:00,1
1610131001490,"189 km NE of Neiafu, Tonga",reviewed,0,385,earthquake,5.0, Tonga,-172.5027,-17.6813,10.0,2021-01-08 18:36:41.490000+00:00,0
1610133451570,"125 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,244,earthquake,3.98, U.S. Virgin Islands,-64.3306,19.379,51.0,2021-01-08 19:17:31.570000+00:00,2
1610134017340,"69 km NNE of Punta Cana, Dominican Republic",reviewed,0,167,earthquake,3.29, Dominican Republic,-68.0671,19.1241,31.0,2021-01-08 19:26:57.340000+00:00,1
1610135375314,"off the east coast of Honshu, Japan",reviewed,0,284,earthquake,4.3, Japan,144.9439,37.6083,10.0,2021-01-08 19:49:35.314000+00:00,0
1610136110104,"81 km SE of Unalaska, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-165.6145,53.3917,35.0,2021-01-08 20:01:50.104000+00:00,1
1610137768798,"69 km SE of Adak, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-175.8532,51.4865,31.91,2021-01-08 20:29:28.798000+00:00,1
1610138884170,"6 km S of Ponce, Puerto Rico",reviewed,0,158,earthquake,3.17, Puerto Rico,-66.6128,17.9565,6.0,2021-01-08 20:48:04.170000+00:00,1
1610147833343,"77 km WSW of Banda Aceh, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,94.7194,5.1995,61.29,2021-01-08 23:17:13.343000+00:00,2
1610156901796,"267 km SW of Adak, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-179.219,50.1029,20.91,2021-01-09 01:48:21.796000+00:00,1
1610157192240,"106 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,172,earthquake,3.34, U.S. Virgin Islands,-64.3491,19.1965,34.0,2021-01-09 01:53:12.240000+00:00,1
1610157700038,"43 km SW of Kandrian, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,149.2334,-6.4429,65.65,2021-01-09 02:01:40.038000+00:00,2
1610158981500,"26 km E of Honaunau-Napoopoo, Hawaii",reviewed,0,153,earthquake,3.15, Hawaii,-155.6135,19.4288333333333,-1.46,2021-01-09 02:23:01.500000+00:00,1
1610163213201,"86 km SW of Papanoa, Mexico",reviewed,0,326,earthquake,4.6, Mexico,-101.6499,16.8059,10.0,2021-01-09 03:33:33.201000+00:00,0
1610163447265,"209 km SW of Merizo Village, Guam",reviewed,0,298,earthquake,4.4, Guam,143.2659,11.962,10.0,2021-01-09 03:37:27.265000+00:00,0
1610164242251,"81 km S of Unalaska, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-166.6363,53.1462,35.0,2021-01-09 03:50:42.251000+00:00,1
1610165355434,"97 km SSW of Masachapa, Nicaragua",reviewed,0,298,earthquake,4.4, Nicaragua,-86.7638,10.9435,10.0,2021-01-09 04:09:15.434000+00:00,0
1610166834254,"48 km N of Palekastro, Greece",reviewed,0,284,earthquake,4.3, Greece,26.2555,35.6382,10.0,2021-01-09 04:33:54.254000+00:00,0
1610169257181,"49 km ESE of Nikolski, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-168.1985,52.7463,34.12,2021-01-09 05:14:17.181000+00:00,1
1610169609290,"74 km NNE of Vieques, Puerto Rico",reviewed,0,162,earthquake,3.24, Puerto Rico,-65.5138,19.0301,26.0,2021-01-09 05:20:09.290000+00:00,1
1610169752502,"36 km E of Nikolski, Alaska",reviewed,0,284,earthquake,4.3, Alaska,-168.3163,52.9302,47.29,2021-01-09 05:22:32.502000+00:00,2
1610170593842,"131 km ESE of Ishinomaki, Japan",reviewed,0,326,earthquake,4.6, Japan,142.6165,37.8559,34.87,2021-01-09 05:36:33.842000+00:00,2
1610174357767,south of the Fiji Islands,reviewed,0,298,earthquake,4.4,south of the Fiji Islands,-176.6118,-25.176,60.54,2021-01-09 06:39:17.767000+00:00,2
1610178987146,"144 km S of Sand Point, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-160.5878,54.0432,25.06,2021-01-09 07:56:27.146000+00:00,1
1610203910407,"35 km W of Kyelang, India",reviewed,0,312,earthquake,4.5, India,76.6552,32.521,22.64,2021-01-09 14:51:50.407000+00:00,0
1610204270828,"15 km WSW of Haines Junction, Canada",reviewed,0,224,earthquake,3.7, Canada,-137.7756,60.7084,10.0,2021-01-09 14:57:50.828000+00:00,1
1610204458228,"State of Chuuk, Federated States of Micronesia",reviewed,0,354,earthquake,4.8, Federated States of Micronesia,148.1358,9.7235,10.0,2021-01-09 15:00:58.228000+00:00,0
1610214206374,"Pagan region, Northern Mariana Islands",reviewed,0,298,earthquake,4.4, Northern Mariana Islands,146.787,18.4244,10.0,2021-01-09 17:43:26.374000+00:00,0
1610221219737,"86 km ESE of Sand Point, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-159.3049,54.9753,16.53,2021-01-09 19:40:19.737000+00:00,1
1610223166156,"136 km SSE of Sand Point, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-159.6993,54.1978,28.21,2021-01-09 20:12:46.156000+00:00,1
1610223386745,"130 km SSE of Sand Point, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-159.7437,54.2443,27.25,2021-01-09 20:16:26.745000+00:00,1
1610224028180,"90 km SW of Atka, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-175.0713,51.5884,35.03,2021-01-09 20:27:08.180000+00:00,1
1610227749958,"4 km SSE of Petrinja, Croatia",reviewed,0,298,earthquake,4.2, Croatia,16.3169,45.406,5.39,2021-01-09 21:29:09.958000+00:00,0
1610233272683,"73 km ESE of Kirakira, Solomon Islands",reviewed,0,432,earthquake,5.3, Solomon Islands,162.4962,-10.8029,10.0,2021-01-09 23:01:12.683000+00:00,0
1610245139500,"13 km NNE of Carrizales, Puerto Rico",reviewed,0,164,earthquake,3.25, Puerto Rico,-66.7578,18.6031,17.0,2021-01-10 02:18:59.500000+00:00,1
1610245438504,western Indian-Antarctic Ridge,reviewed,0,326,earthquake,4.6,western Indian-Antarctic Ridge,116.1816,-49.8235,10.0,2021-01-10 02:23:58.504000+00:00,0
1610245961857,"80 km WSW of Isangel, Vanuatu",reviewed,0,298,earthquake,4.4, Vanuatu,168.6046,-19.8839,10.0,2021-01-10 02:32:41.857000+00:00,0
1610248501120,"20 km WNW of Volcano, Hawaii",reviewed,0,152,earthquake,3.14, Hawaii,-155.425333333333,19.4831666666667,5.64,2021-01-10 03:15:01.120000+00:00,1
1610249009306,"24 km SSW of Hualien City, Taiwan",reviewed,0,326,earthquake,4.6, Taiwan,121.4802,23.7861,13.55,2021-01-10 03:23:29.306000+00:00,0
1610256421050,"112 km N of Suárez, Puerto Rico",reviewed,0,156,earthquake,3.18, Puerto Rico,-65.7633,19.441,16.0,2021-01-10 05:27:01.050000+00:00,1
1610259805565,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-25.3095,-57.9096,39.36,2021-01-10 06:23:25.565000+00:00,2
1610260699291,"68 km ENE of Namie, Japan",reviewed,0,312,earthquake,4.5, Japan,141.6933,37.767,43.85,2021-01-10 06:38:19.291000+00:00,2
1610266519371,"40 km W of Santa Cruz, Chile",reviewed,0,287,earthquake,4.3, Chile,-71.8097,-34.6792,41.52,2021-01-10 08:15:19.371000+00:00,2
1610266863920,"11km WNW of Calipatria, CA",reviewed,0,175,earthquake,3.34,California,-115.6095,33.1778333,3.18,2021-01-10 08:21:03.920000+00:00,1
1610267141122,"17 km N of Esmeraldas, Ecuador",reviewed,0,284,earthquake,4.3, Ecuador,-79.6666,1.1165,35.36,2021-01-10 08:25:41.122000+00:00,2
1610267585970,"94 km N of Suárez, Puerto Rico",reviewed,0,161,earthquake,3.23, Puerto Rico,-65.7733,19.283,4.0,2021-01-10 08:33:05.970000+00:00,1
1610270437569,Revilla Gigedo Islands region,reviewed,0,284,earthquake,4.3,Revilla Gigedo Islands region,-108.9905,19.5378,10.0,2021-01-10 09:20:37.569000+00:00,0
1610271068210,"8 km NW of Esmeraldas, Ecuador",reviewed,0,284,earthquake,4.3, Ecuador,-79.7147,1.0083,35.0,2021-01-10 09:31:08.210000+00:00,2
